Payment ID,Loan ID,Date,Amount Paid,Status
PAY66321,LOAN21886,13-08-2023,170836.25,OnTime
PAY66322,LOAN21887,30-04-2024,172591.25,OnTime
PAY66323,LOAN21887,31-05-2024,172591.25,OnTime
PAY66324,LOAN21887,30-06-2024,172591.25,OnTime
PAY66325,LOAN21887,31-07-2024,172591.25,OnTime
PAY66326,LOAN21887,31-08-2024,172591.25,OnTime
PAY66327,LOAN21887,30-09-2024,172591.25,OnTime
PAY66328,LOAN21887,31-10-2024,172591.25,OnTime
PAY66329,LOAN21888,07-02-2025,74704.45833333333,OnTime
PAY66330,LOAN21888,07-03-2025,74704.45833333333,OnTime
PAY66331,LOAN21888,07-04-2025,74704.45833333333,OnTime
PAY66332,LOAN21888,07-05-2025,74704.45833333333,OnTime
PAY66333,LOAN21888,07-06-2025,74704.45833333333,OnTime
PAY66334,LOAN21888,07-07-2025,74704.45833333333,OnTime
PAY66335,LOAN21888,07-08-2025,74704.45833333333,OnTime
PAY66336,LOAN21888,07-09-2025,74704.45833333333,OnTime
PAY66337,LOAN21888,07-10-2025,74704.45833333333,OnTime
PAY66338,LOAN21888,07-11-2025,74704.45833333333,OnTime
PAY66339,LOAN21888,07-12-2025,74704.45833333333,OnTime
PAY66340,LOAN21888,07-01-2026,74704.45833333333,OnTime
PAY66341,LOAN21888,07-02-2026,74704.45833333333,OnTime
PAY66342,LOAN21888,07-03-2026,74704.45833333333,OnTime
PAY66343,LOAN21888,07-04-2026,74704.45833333333,OnTime
PAY66344,LOAN21888,07-05-2026,74704.45833333333,OnTime
PAY66345,LOAN21888,07-06-2026,74704.45833333333,OnTime
PAY66346,LOAN21888,07-07-2026,74704.45833333333,OnTime
PAY66347,LOAN21888,07-08-2026,74704.45833333333,OnTime
PAY66348,LOAN21889,28-07-2024,44892.208333333336,OnTime
PAY66349,LOAN21889,28-08-2024,44892.208333333336,OnTime
PAY66350,LOAN21889,28-09-2024,44892.208333333336,OnTime
PAY66351,LOAN21889,28-10-2024,44892.208333333336,OnTime
PAY66352,LOAN21889,28-11-2024,44892.208333333336,OnTime
PAY66353,LOAN21889,28-12-2024,44892.208333333336,OnTime
PAY66354,LOAN21890,27-03-2024,26308.95,OnTime
PAY66355,LOAN21890,27-04-2024,26308.95,OnTime
PAY66356,LOAN21890,27-05-2024,26308.95,OnTime
PAY66357,LOAN21890,27-06-2024,26308.95,OnTime
PAY66358,LOAN21890,27-07-2024,26308.95,OnTime
PAY66359,LOAN21890,27-08-2024,26308.95,OnTime
PAY66360,LOAN21890,27-09-2024,26308.95,OnTime
PAY66361,LOAN21890,27-10-2024,26308.95,OnTime
PAY66362,LOAN21890,27-11-2024,26308.95,OnTime
PAY66363,LOAN21890,27-12-2024,26308.95,OnTime
PAY66364,LOAN21890,27-01-2025,26308.95,OnTime
PAY66365,LOAN21890,27-02-2025,26308.95,OnTime
PAY66366,LOAN21890,27-03-2025,26308.95,OnTime
PAY66367,LOAN21890,27-04-2025,26308.95,OnTime
PAY66368,LOAN21890,27-05-2025,26308.95,OnTime
PAY66369,LOAN21890,27-06-2025,26308.95,OnTime
PAY66370,LOAN21890,27-07-2025,26308.95,OnTime
PAY66371,LOAN21890,27-08-2025,26308.95,OnTime
PAY66372,LOAN21890,27-09-2025,26308.95,OnTime
PAY66373,LOAN21890,27-10-2025,26308.95,OnTime
PAY66374,LOAN21890,27-11-2025,26308.95,OnTime
PAY66375,LOAN21891,25-05-2024,0,Late
PAY66376,LOAN21891,25-06-2024,0,Late
PAY66377,LOAN21891,25-07-2024,0,Late
PAY66378,LOAN21892,30-04-2023,0,Late
PAY66379,LOAN21892,31-05-2023,0,Late
PAY66380,LOAN21892,30-06-2023,0,Late
PAY66381,LOAN21892,31-07-2023,0,Late
PAY66382,LOAN21892,31-08-2023,0,Late
PAY66383,LOAN21893,16-05-2024,0,Late
PAY66384,LOAN21893,16-06-2024,0,Late
PAY66385,LOAN21893,16-07-2024,0,Late
PAY66386,LOAN21893,16-08-2024,0,Late
PAY66387,LOAN21893,16-09-2024,0,Late
PAY66388,LOAN21893,16-10-2024,0,Late
PAY66389,LOAN21893,16-11-2024,0,Late
PAY66390,LOAN21893,16-12-2024,0,Late
PAY66391,LOAN21893,16-01-2025,0,Late
PAY66392,LOAN21893,16-02-2025,0,Late
PAY66393,LOAN21893,16-03-2025,0,Late
PAY66394,LOAN21893,16-04-2025,0,Late
PAY66395,LOAN21893,16-05-2025,0,Late
PAY66396,LOAN21893,16-06-2025,0,Late
PAY66397,LOAN21893,16-07-2025,0,Late
PAY66398,LOAN21893,16-08-2025,0,Late
PAY66399,LOAN21893,16-09-2025,0,Late
PAY66400,LOAN21893,16-10-2025,0,Late
PAY66401,LOAN21893,16-11-2025,0,Late
PAY66402,LOAN21893,16-12-2025,0,Late
PAY66403,LOAN21893,16-01-2026,0,Late
PAY66404,LOAN21893,16-02-2026,0,Late
PAY66405,LOAN21893,16-03-2026,0,Late
PAY66406,LOAN21893,16-04-2026,0,Late
PAY66407,LOAN21893,16-05-2026,0,Late
PAY66408,LOAN21893,16-06-2026,0,Late
PAY66409,LOAN21893,16-07-2026,0,Late
PAY66410,LOAN21893,16-08-2026,0,Late
PAY66411,LOAN21893,16-09-2026,0,Late
PAY66412,LOAN21893,16-10-2026,0,Late
PAY66413,LOAN21893,16-11-2026,0,Late
PAY66414,LOAN21893,16-12-2026,0,Late
PAY66415,LOAN21893,16-01-2027,0,Late
PAY66416,LOAN21893,16-02-2027,0,Late
PAY66417,LOAN21893,16-03-2027,0,Late
PAY66418,LOAN21893,16-04-2027,0,Late
PAY66419,LOAN21893,16-05-2027,0,Late
PAY66420,LOAN21893,16-06-2027,0,Late
PAY66421,LOAN21893,16-07-2027,0,Late
PAY66422,LOAN21893,16-08-2027,0,Late
PAY66423,LOAN21893,16-09-2027,0,Late
PAY66424,LOAN21893,16-10-2027,0,Late
PAY66425,LOAN21893,16-11-2027,0,Late
PAY66426,LOAN21893,16-12-2027,0,Late
PAY66427,LOAN21893,16-01-2028,0,Late
PAY66428,LOAN21893,16-02-2028,0,Late
PAY66429,LOAN21894,06-11-2021,76783.36666666667,OnTime
PAY66430,LOAN21894,06-12-2021,76783.36666666667,OnTime
PAY66431,LOAN21894,06-01-2022,76783.36666666667,OnTime
PAY66432,LOAN21894,06-02-2022,76783.36666666667,OnTime
PAY66433,LOAN21894,06-03-2022,76783.36666666667,OnTime
PAY66434,LOAN21894,06-04-2022,76783.36666666667,OnTime
PAY66435,LOAN21894,06-05-2022,76783.36666666667,OnTime
PAY66436,LOAN21894,06-06-2022,76783.36666666667,OnTime
PAY66437,LOAN21894,06-07-2022,76783.36666666667,OnTime
PAY66438,LOAN21894,06-08-2022,76783.36666666667,OnTime
PAY66439,LOAN21894,06-09-2022,76783.36666666667,OnTime
PAY66440,LOAN21894,06-10-2022,76783.36666666667,OnTime
PAY66441,LOAN21894,06-11-2022,76783.36666666667,OnTime
PAY66442,LOAN21894,06-12-2022,76783.36666666667,OnTime
PAY66443,LOAN21894,06-01-2023,76783.36666666667,OnTime
PAY66444,LOAN21894,06-02-2023,76783.36666666667,OnTime
PAY66445,LOAN21894,06-03-2023,76783.36666666667,OnTime
PAY66446,LOAN21894,06-04-2023,76783.36666666667,OnTime
PAY66447,LOAN21894,06-05-2023,76783.36666666667,OnTime
PAY66448,LOAN21894,06-06-2023,76783.36666666667,OnTime
PAY66449,LOAN21894,06-07-2023,76783.36666666667,OnTime
PAY66450,LOAN21894,06-08-2023,76783.36666666667,OnTime
PAY66451,LOAN21894,06-09-2023,76783.36666666667,OnTime
PAY66452,LOAN21894,06-10-2023,76783.36666666667,OnTime
PAY66453,LOAN21894,06-11-2023,76783.36666666667,OnTime
PAY66454,LOAN21894,06-12-2023,76783.36666666667,OnTime
PAY66455,LOAN21894,06-01-2024,76783.36666666667,OnTime
PAY66456,LOAN21894,06-02-2024,76783.36666666667,OnTime
PAY66457,LOAN21894,06-03-2024,76783.36666666667,OnTime
PAY66458,LOAN21894,06-04-2024,76783.36666666667,OnTime
PAY66459,LOAN21894,06-05-2024,76783.36666666667,OnTime
PAY66460,LOAN21894,06-06-2024,76783.36666666667,OnTime
PAY66461,LOAN21894,06-07-2024,76783.36666666667,OnTime
PAY66462,LOAN21894,06-08-2024,76783.36666666667,OnTime
PAY66463,LOAN21894,06-09-2024,76783.36666666667,OnTime
PAY66464,LOAN21894,06-10-2024,76783.36666666667,OnTime
PAY66465,LOAN21894,06-11-2024,76783.36666666667,OnTime
PAY66466,LOAN21894,06-12-2024,76783.36666666667,OnTime
PAY66467,LOAN21894,06-01-2025,76783.36666666667,OnTime
PAY66468,LOAN21894,06-02-2025,76783.36666666667,OnTime
PAY66469,LOAN21894,06-03-2025,76783.36666666667,OnTime
PAY66470,LOAN21894,06-04-2025,76783.36666666667,OnTime
PAY66471,LOAN21894,06-05-2025,76783.36666666667,OnTime
PAY66472,LOAN21894,06-06-2025,76783.36666666667,OnTime
PAY66473,LOAN21894,06-07-2025,76783.36666666667,OnTime
PAY66474,LOAN21894,06-08-2025,76783.36666666667,OnTime
PAY66475,LOAN21894,06-09-2025,76783.36666666667,OnTime
PAY66476,LOAN21894,06-10-2025,76783.36666666667,OnTime
PAY66477,LOAN21894,06-11-2025,76783.36666666667,OnTime
PAY66478,LOAN21895,05-09-2021,42910.305555555555,OnTime
PAY66479,LOAN21895,05-10-2021,42910.305555555555,OnTime
PAY66480,LOAN21895,05-11-2021,42910.305555555555,OnTime
PAY66481,LOAN21895,05-12-2021,42910.305555555555,OnTime
PAY66482,LOAN21895,05-01-2022,42910.305555555555,OnTime
PAY66483,LOAN21895,05-02-2022,42910.305555555555,OnTime
PAY66484,LOAN21896,21-05-2022,0,Late
PAY66485,LOAN21896,21-06-2022,0,Late
PAY66486,LOAN21896,21-07-2022,0,Late
PAY66487,LOAN21896,21-08-2022,0,Late
PAY66488,LOAN21896,21-09-2022,0,Late
PAY66489,LOAN21896,21-10-2022,0,Late
PAY66490,LOAN21896,21-11-2022,0,Late
PAY66491,LOAN21896,21-12-2022,0,Late
PAY66492,LOAN21896,21-01-2023,0,Late
PAY66493,LOAN21896,21-02-2023,0,Late
PAY66494,LOAN21896,21-03-2023,0,Late
PAY66495,LOAN21896,21-04-2023,0,Late
PAY66496,LOAN21896,21-05-2023,0,Late
PAY66497,LOAN21896,21-06-2023,0,Late
PAY66498,LOAN21896,21-07-2023,0,Late
PAY66499,LOAN21896,21-08-2023,0,Late
PAY66500,LOAN21896,21-09-2023,0,Late
PAY66501,LOAN21896,21-10-2023,0,Late
PAY66502,LOAN21896,21-11-2023,0,Late
PAY66503,LOAN21896,21-12-2023,0,Late
PAY66504,LOAN21896,21-01-2024,0,Late
PAY66505,LOAN21896,21-02-2024,0,Late
PAY66506,LOAN21896,21-03-2024,0,Late
PAY66507,LOAN21896,21-04-2024,0,Late
PAY66508,LOAN21896,21-05-2024,0,Late
PAY66509,LOAN21896,21-06-2024,0,Late
PAY66510,LOAN21896,21-07-2024,0,Late
PAY66511,LOAN21897,15-12-2023,59645.583333333336,OnTime
PAY66512,LOAN21897,15-01-2024,59645.583333333336,OnTime
PAY66513,LOAN21897,15-02-2024,59645.583333333336,OnTime
PAY66514,LOAN21897,15-03-2024,59645.583333333336,OnTime
PAY66515,LOAN21897,15-04-2024,59645.583333333336,OnTime
PAY66516,LOAN21897,15-05-2024,59645.583333333336,OnTime
PAY66517,LOAN21897,15-06-2024,59645.583333333336,OnTime
PAY66518,LOAN21897,15-07-2024,59645.583333333336,OnTime
PAY66519,LOAN21897,15-08-2024,59645.583333333336,OnTime
PAY66520,LOAN21897,15-09-2024,59645.583333333336,OnTime
PAY66521,LOAN21897,15-10-2024,59645.583333333336,OnTime
PAY66522,LOAN21897,15-11-2024,59645.583333333336,OnTime
PAY66523,LOAN21897,15-12-2024,59645.583333333336,OnTime
PAY66524,LOAN21897,15-01-2025,59645.583333333336,OnTime
PAY66525,LOAN21897,15-02-2025,59645.583333333336,OnTime
PAY66526,LOAN21897,15-03-2025,59645.583333333336,OnTime
PAY66527,LOAN21897,15-04-2025,59645.583333333336,OnTime
PAY66528,LOAN21897,15-05-2025,59645.583333333336,OnTime
PAY66529,LOAN21897,15-06-2025,59645.583333333336,OnTime
PAY66530,LOAN21897,15-07-2025,59645.583333333336,OnTime
PAY66531,LOAN21897,15-08-2025,59645.583333333336,OnTime
PAY66532,LOAN21897,15-09-2025,59645.583333333336,OnTime
PAY66533,LOAN21897,15-10-2025,59645.583333333336,OnTime
PAY66534,LOAN21897,15-11-2025,59645.583333333336,OnTime
PAY66535,LOAN21897,15-12-2025,59645.583333333336,OnTime
PAY66536,LOAN21897,15-01-2026,59645.583333333336,OnTime
PAY66537,LOAN21897,15-02-2026,59645.583333333336,OnTime
PAY66538,LOAN21897,15-03-2026,59645.583333333336,OnTime
PAY66539,LOAN21897,15-04-2026,59645.583333333336,OnTime
PAY66540,LOAN21897,15-05-2026,59645.583333333336,OnTime
PAY66541,LOAN21897,15-06-2026,59645.583333333336,OnTime
PAY66542,LOAN21897,15-07-2026,59645.583333333336,OnTime
PAY66543,LOAN21897,15-08-2026,59645.583333333336,OnTime
PAY66544,LOAN21897,15-09-2026,59645.583333333336,OnTime
PAY66545,LOAN21897,15-10-2026,59645.583333333336,OnTime
PAY66546,LOAN21897,15-11-2026,59645.583333333336,OnTime
PAY66547,LOAN21897,15-12-2026,59645.583333333336,OnTime
PAY66548,LOAN21897,15-01-2027,59645.583333333336,OnTime
PAY66549,LOAN21897,15-02-2027,59645.583333333336,OnTime
PAY66550,LOAN21897,15-03-2027,59645.583333333336,OnTime
PAY66551,LOAN21897,15-04-2027,59645.583333333336,OnTime
PAY66552,LOAN21897,15-05-2027,59645.583333333336,OnTime
PAY66553,LOAN21897,15-06-2027,59645.583333333336,OnTime
PAY66554,LOAN21897,15-07-2027,59645.583333333336,OnTime
PAY66555,LOAN21897,15-08-2027,59645.583333333336,OnTime
PAY66556,LOAN21897,15-09-2027,59645.583333333336,OnTime
PAY66557,LOAN21897,15-10-2027,59645.583333333336,OnTime
PAY66558,LOAN21897,15-11-2027,59645.583333333336,OnTime
PAY66559,LOAN21898,18-07-2022,0,Late
PAY66560,LOAN21898,18-08-2022,0,Late
PAY66561,LOAN21898,18-09-2022,0,Late
PAY66562,LOAN21898,18-10-2022,0,Late
PAY66563,LOAN21898,18-11-2022,0,Late
PAY66564,LOAN21899,30-09-2021,371168.6666666667,OnTime
PAY66565,LOAN21899,31-10-2021,371168.6666666667,OnTime
PAY66566,LOAN21899,30-11-2021,371168.6666666667,OnTime
PAY66567,LOAN21899,31-12-2021,371168.6666666667,OnTime
PAY66568,LOAN21900,28-10-2022,0,Late
PAY66569,LOAN21900,28-11-2022,0,Late
PAY66570,LOAN21900,28-12-2022,0,Late
PAY66571,LOAN21900,28-01-2023,0,Late
PAY66572,LOAN21900,28-02-2023,0,Late
PAY66573,LOAN21900,28-03-2023,0,Late
PAY66574,LOAN21900,28-04-2023,0,Late
PAY66575,LOAN21900,28-05-2023,0,Late
PAY66576,LOAN21900,28-06-2023,0,Late
PAY66577,LOAN21900,28-07-2023,0,Late
PAY66578,LOAN21900,28-08-2023,0,Late
PAY66579,LOAN21900,28-09-2023,0,Late
PAY66580,LOAN21900,28-10-2023,0,Late
PAY66581,LOAN21901,11-01-2023,7164.783333333334,OnTime
PAY66582,LOAN21901,11-02-2023,7164.783333333334,OnTime
PAY66583,LOAN21901,11-03-2023,7164.783333333334,OnTime
PAY66584,LOAN21901,11-04-2023,7164.783333333334,OnTime
PAY66585,LOAN21901,11-05-2023,7164.783333333334,OnTime
PAY66586,LOAN21901,11-06-2023,7164.783333333334,OnTime
PAY66587,LOAN21901,11-07-2023,7164.783333333334,OnTime
PAY66588,LOAN21901,11-08-2023,7164.783333333334,OnTime
PAY66589,LOAN21901,11-09-2023,7164.783333333334,OnTime
PAY66590,LOAN21901,11-10-2023,7164.783333333334,OnTime
PAY66591,LOAN21901,11-11-2023,7164.783333333334,OnTime
PAY66592,LOAN21901,11-12-2023,7164.783333333334,OnTime
PAY66593,LOAN21901,11-01-2024,7164.783333333334,OnTime
PAY66594,LOAN21901,11-02-2024,7164.783333333334,OnTime
PAY66595,LOAN21901,11-03-2024,7164.783333333334,OnTime
PAY66596,LOAN21901,11-04-2024,7164.783333333334,OnTime
PAY66597,LOAN21901,11-05-2024,7164.783333333334,OnTime
PAY66598,LOAN21901,11-06-2024,7164.783333333334,OnTime
PAY66599,LOAN21901,11-07-2024,7164.783333333334,OnTime
PAY66600,LOAN21901,11-08-2024,7164.783333333334,OnTime
PAY66601,LOAN21901,11-09-2024,7164.783333333334,OnTime
PAY66602,LOAN21901,11-10-2024,7164.783333333334,OnTime
PAY66603,LOAN21901,11-11-2024,7164.783333333334,OnTime
PAY66604,LOAN21901,11-12-2024,7164.783333333334,OnTime
PAY66605,LOAN21901,11-01-2025,7164.783333333334,OnTime
PAY66606,LOAN21901,11-02-2025,7164.783333333334,OnTime
PAY66607,LOAN21901,11-03-2025,7164.783333333334,OnTime
PAY66608,LOAN21901,11-04-2025,7164.783333333334,OnTime
PAY66609,LOAN21902,29-08-2023,135585.70833333334,OnTime
PAY66610,LOAN21902,29-09-2023,135585.70833333334,OnTime
PAY66611,LOAN21902,29-10-2023,135585.70833333334,OnTime
PAY66612,LOAN21902,29-11-2023,135585.70833333334,OnTime
PAY66613,LOAN21902,29-12-2023,135585.70833333334,OnTime
PAY66614,LOAN21902,29-01-2024,135585.70833333334,OnTime
PAY66615,LOAN21902,29-02-2024,135585.70833333334,OnTime
PAY66616,LOAN21902,29-03-2024,135585.70833333334,OnTime
PAY66617,LOAN21902,29-04-2024,135585.70833333334,OnTime
PAY66618,LOAN21902,29-05-2024,135585.70833333334,OnTime
PAY66619,LOAN21902,29-06-2024,135585.70833333334,OnTime
PAY66620,LOAN21902,29-07-2024,135585.70833333334,OnTime
PAY66621,LOAN21902,29-08-2024,135585.70833333334,OnTime
PAY66622,LOAN21902,29-09-2024,135585.70833333334,OnTime
PAY66623,LOAN21902,29-10-2024,135585.70833333334,OnTime
PAY66624,LOAN21902,29-11-2024,135585.70833333334,OnTime
PAY66625,LOAN21902,29-12-2024,135585.70833333334,OnTime
PAY66626,LOAN21902,29-01-2025,135585.70833333334,OnTime
PAY66627,LOAN21902,28-02-2025,135585.70833333334,OnTime
PAY66628,LOAN21902,29-03-2025,135585.70833333334,OnTime
PAY66629,LOAN21903,17-10-2024,36472.291666666664,OnTime
PAY66630,LOAN21903,17-11-2024,36472.291666666664,OnTime
PAY66631,LOAN21903,17-12-2024,36472.291666666664,OnTime
PAY66632,LOAN21903,17-01-2025,36472.291666666664,OnTime
PAY66633,LOAN21903,17-02-2025,36472.291666666664,OnTime
PAY66634,LOAN21903,17-03-2025,36472.291666666664,OnTime
PAY66635,LOAN21903,17-04-2025,36472.291666666664,OnTime
PAY66636,LOAN21903,17-05-2025,36472.291666666664,OnTime
PAY66637,LOAN21903,17-06-2025,36472.291666666664,OnTime
PAY66638,LOAN21903,17-07-2025,36472.291666666664,OnTime
PAY66639,LOAN21903,17-08-2025,36472.291666666664,OnTime
PAY66640,LOAN21903,17-09-2025,36472.291666666664,OnTime
PAY66641,LOAN21903,17-10-2025,36472.291666666664,OnTime
PAY66642,LOAN21903,17-11-2025,36472.291666666664,OnTime
PAY66643,LOAN21903,17-12-2025,36472.291666666664,OnTime
PAY66644,LOAN21903,17-01-2026,36472.291666666664,OnTime
PAY66645,LOAN21903,17-02-2026,36472.291666666664,OnTime
PAY66646,LOAN21903,17-03-2026,36472.291666666664,OnTime
PAY66647,LOAN21903,17-04-2026,36472.291666666664,OnTime
PAY66648,LOAN21903,17-05-2026,36472.291666666664,OnTime
PAY66649,LOAN21903,17-06-2026,36472.291666666664,OnTime
PAY66650,LOAN21903,17-07-2026,36472.291666666664,OnTime
PAY66651,LOAN21903,17-08-2026,36472.291666666664,OnTime
PAY66652,LOAN21903,17-09-2026,36472.291666666664,OnTime
PAY66653,LOAN21903,17-10-2026,36472.291666666664,OnTime
PAY66654,LOAN21903,17-11-2026,36472.291666666664,OnTime
PAY66655,LOAN21903,17-12-2026,36472.291666666664,OnTime
PAY66656,LOAN21903,17-01-2027,36472.291666666664,OnTime
PAY66657,LOAN21903,17-02-2027,36472.291666666664,OnTime
PAY66658,LOAN21903,17-03-2027,36472.291666666664,OnTime
PAY66659,LOAN21904,24-03-2022,0,Late
PAY66660,LOAN21904,24-04-2022,0,Late
PAY66661,LOAN21904,24-05-2022,0,Late
PAY66662,LOAN21904,24-06-2022,0,Late
PAY66663,LOAN21904,24-07-2022,0,Late
PAY66664,LOAN21904,24-08-2022,0,Late
PAY66665,LOAN21904,24-09-2022,0,Late
PAY66666,LOAN21904,24-10-2022,0,Late
PAY66667,LOAN21904,24-11-2022,0,Late
PAY66668,LOAN21904,24-12-2022,0,Late
PAY66669,LOAN21904,24-01-2023,0,Late
PAY66670,LOAN21905,24-01-2024,0,Late
PAY66671,LOAN21905,24-02-2024,0,Late
PAY66672,LOAN21905,24-03-2024,0,Late
PAY66673,LOAN21905,24-04-2024,0,Late
PAY66674,LOAN21905,24-05-2024,0,Late
PAY66675,LOAN21905,24-06-2024,0,Late
PAY66676,LOAN21905,24-07-2024,0,Late
PAY66677,LOAN21905,24-08-2024,0,Late
PAY66678,LOAN21905,24-09-2024,0,Late
PAY66679,LOAN21905,24-10-2024,0,Late
PAY66680,LOAN21905,24-11-2024,0,Late
PAY66681,LOAN21905,24-12-2024,0,Late
PAY66682,LOAN21905,24-01-2025,0,Late
PAY66683,LOAN21905,24-02-2025,0,Late
PAY66684,LOAN21906,08-03-2022,0,Late
PAY66685,LOAN21906,08-04-2022,0,Late
PAY66686,LOAN21906,08-05-2022,0,Late
PAY66687,LOAN21906,08-06-2022,0,Late
PAY66688,LOAN21906,08-07-2022,0,Late
PAY66689,LOAN21906,08-08-2022,0,Late
PAY66690,LOAN21906,08-09-2022,0,Late
PAY66691,LOAN21906,08-10-2022,0,Late
PAY66692,LOAN21906,08-11-2022,0,Late
PAY66693,LOAN21906,08-12-2022,0,Late
PAY66694,LOAN21907,29-01-2022,43436.433333333334,OnTime
PAY66695,LOAN21907,28-02-2022,43436.433333333334,OnTime
PAY66696,LOAN21907,29-03-2022,43436.433333333334,OnTime
PAY66697,LOAN21907,29-04-2022,43436.433333333334,OnTime
PAY66698,LOAN21907,29-05-2022,43436.433333333334,OnTime
PAY66699,LOAN21907,29-06-2022,43436.433333333334,OnTime
PAY66700,LOAN21907,29-07-2022,43436.433333333334,OnTime
PAY66701,LOAN21907,29-08-2022,43436.433333333334,OnTime
PAY66702,LOAN21907,29-09-2022,43436.433333333334,OnTime
PAY66703,LOAN21907,29-10-2022,43436.433333333334,OnTime
PAY66704,LOAN21907,29-11-2022,43436.433333333334,OnTime
PAY66705,LOAN21907,29-12-2022,43436.433333333334,OnTime
PAY66706,LOAN21907,29-01-2023,43436.433333333334,OnTime
PAY66707,LOAN21907,28-02-2023,43436.433333333334,OnTime
PAY66708,LOAN21907,29-03-2023,43436.433333333334,OnTime
PAY66709,LOAN21907,29-04-2023,43436.433333333334,OnTime
PAY66710,LOAN21907,29-05-2023,43436.433333333334,OnTime
PAY66711,LOAN21907,29-06-2023,43436.433333333334,OnTime
PAY66712,LOAN21907,29-07-2023,43436.433333333334,OnTime
PAY66713,LOAN21907,29-08-2023,43436.433333333334,OnTime
PAY66714,LOAN21907,29-09-2023,43436.433333333334,OnTime
PAY66715,LOAN21907,29-10-2023,43436.433333333334,OnTime
PAY66716,LOAN21907,29-11-2023,43436.433333333334,OnTime
PAY66717,LOAN21907,29-12-2023,43436.433333333334,OnTime
PAY66718,LOAN21907,29-01-2024,43436.433333333334,OnTime
PAY66719,LOAN21907,29-02-2024,43436.433333333334,OnTime
PAY66720,LOAN21907,29-03-2024,43436.433333333334,OnTime
PAY66721,LOAN21907,29-04-2024,43436.433333333334,OnTime
PAY66722,LOAN21907,29-05-2024,43436.433333333334,OnTime
PAY66723,LOAN21907,29-06-2024,43436.433333333334,OnTime
PAY66724,LOAN21908,22-01-2024,288905.25,OnTime
PAY66725,LOAN21908,22-02-2024,288905.25,OnTime
PAY66726,LOAN21908,22-03-2024,288905.25,OnTime
PAY66727,LOAN21908,22-04-2024,288905.25,OnTime
PAY66728,LOAN21908,22-05-2024,288905.25,OnTime
PAY66729,LOAN21908,22-06-2024,288905.25,OnTime
PAY66730,LOAN21908,22-07-2024,288905.25,OnTime
PAY66731,LOAN21908,22-08-2024,288905.25,OnTime
PAY66732,LOAN21909,13-08-2023,0,Late
PAY66733,LOAN21909,13-09-2023,0,Late
PAY66734,LOAN21909,13-10-2023,0,Late
PAY66735,LOAN21909,13-11-2023,0,Late
PAY66736,LOAN21909,13-12-2023,0,Late
PAY66737,LOAN21909,13-01-2024,0,Late
PAY66738,LOAN21909,13-02-2024,0,Late
PAY66739,LOAN21909,13-03-2024,0,Late
PAY66740,LOAN21909,13-04-2024,0,Late
PAY66741,LOAN21909,13-05-2024,0,Late
PAY66742,LOAN21909,13-06-2024,0,Late
PAY66743,LOAN21909,13-07-2024,0,Late
PAY66744,LOAN21909,13-08-2024,0,Late
PAY66745,LOAN21909,13-09-2024,0,Late
PAY66746,LOAN21909,13-10-2024,0,Late
PAY66747,LOAN21909,13-11-2024,0,Late
PAY66748,LOAN21909,13-12-2024,0,Late
PAY66749,LOAN21909,13-01-2025,0,Late
PAY66750,LOAN21909,13-02-2025,0,Late
PAY66751,LOAN21909,13-03-2025,0,Late
PAY66752,LOAN21909,13-04-2025,0,Late
PAY66753,LOAN21909,13-05-2025,0,Late
PAY66754,LOAN21909,13-06-2025,0,Late
PAY66755,LOAN21909,13-07-2025,0,Late
PAY66756,LOAN21909,13-08-2025,0,Late
PAY66757,LOAN21909,13-09-2025,0,Late
PAY66758,LOAN21909,13-10-2025,0,Late
PAY66759,LOAN21909,13-11-2025,0,Late
PAY66760,LOAN21909,13-12-2025,0,Late
PAY66761,LOAN21909,13-01-2026,0,Late
PAY66762,LOAN21909,13-02-2026,0,Late
PAY66763,LOAN21909,13-03-2026,0,Late
PAY66764,LOAN21909,13-04-2026,0,Late
PAY66765,LOAN21909,13-05-2026,0,Late
PAY66766,LOAN21909,13-06-2026,0,Late
PAY66767,LOAN21909,13-07-2026,0,Late
PAY66768,LOAN21909,13-08-2026,0,Late
PAY66769,LOAN21909,13-09-2026,0,Late
PAY66770,LOAN21909,13-10-2026,0,Late
PAY66771,LOAN21909,13-11-2026,0,Late
PAY66772,LOAN21909,13-12-2026,0,Late
PAY66773,LOAN21910,25-03-2023,60074.35,OnTime
PAY66774,LOAN21910,25-04-2023,60074.35,OnTime
PAY66775,LOAN21910,25-05-2023,60074.35,OnTime
PAY66776,LOAN21910,25-06-2023,60074.35,OnTime
PAY66777,LOAN21910,25-07-2023,60074.35,OnTime
PAY66778,LOAN21911,11-08-2021,0,Late
PAY66779,LOAN21911,11-09-2021,0,Late
PAY66780,LOAN21911,11-10-2021,0,Late
PAY66781,LOAN21912,27-05-2022,0,Late
PAY66782,LOAN21912,27-06-2022,0,Late
PAY66783,LOAN21912,27-07-2022,0,Late
PAY66784,LOAN21912,27-08-2022,0,Late
PAY66785,LOAN21912,27-09-2022,0,Late
PAY66786,LOAN21913,26-06-2025,41269.416666666664,OnTime
PAY66787,LOAN21913,26-07-2025,41269.416666666664,OnTime
PAY66788,LOAN21913,26-08-2025,41269.416666666664,OnTime
PAY66789,LOAN21913,26-09-2025,41269.416666666664,OnTime
PAY66790,LOAN21913,26-10-2025,41269.416666666664,OnTime
PAY66791,LOAN21914,06-09-2023,43899.541666666664,OnTime
